date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality;total_cases_filter;new_cases_filter;new_cases_smoothed_filter;total_deaths_filter;new_deaths_filter;new_deaths_smoothed_filter;total_cases_per_million_filter;new_cases_per_million_filter;new_cases_smoothed_per_million_filter;total_deaths_per_million_filter;new_deaths_per_million_filter;new_deaths_smoothed_per_million_filter;reproduction_rate_filter;icu_patients_filter;icu_patients_per_million_filter;hosp_patients_filter;hosp_patients_per_million_filter;weekly_icu_admissions_filter;weekly_icu_admissions_per_million_filter;weekly_hosp_admissions_filter;weekly_hosp_admissions_per_million_filter;new_tests_filter;total_tests_filter;total_tests_per_thousand_filter;new_tests_per_thousand_filter;new_tests_smoothed_filter;new_tests_smoothed_per_thousand_filter;positive_rate_filter;tests_per_case_filter;total_vaccinations_filter;people_vaccinated_filter;people_fully_vaccinated_filter;new_vaccinations_filter;new_vaccinations_smoothed_filter;total_vaccinations_per_hundred_filter;people_vaccinated_per_hundred_filter;people_fully_vaccinated_per_hundred_filter;new_vaccinations_smoothed_per_million_filter;stringency_index_filter;population_filter;population_density_filter;median_age_filter;aged_65_older_filter;aged_70_older_filter;gdp_per_capita_filter;extreme_poverty_filter;cardiovasc_death_rate_filter;diabetes_prevalence_filter;female_smokers_filter;male_smokers_filter;handwashing_facilities_filter;hospital_beds_per_thousand_filter;life_expectancy_filter;human_development_index_filter;excess_mortality_filter
2020-03-23;33.0;6.0;3.571;3.0;1.0;0.429;0.2;0.036000000000000004;0.022;0.018000000000000002;0.006;0.003;0.0;0;0;0;0;0;0;0;0;92.0;712.0;0.004;0.001;53.0;0.0;0.067;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.48;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;32.599999999999994;3.7999999999999994;3.514199999999999;3.1999999999999993;0.7999999999999998;0.4286;0.19799999999999995;0.022799999999999997;0.021399999999999995;0.0192;0.004799999999999999;0.0026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.19999999999999;721.9999999999999;0.004399999999999999;0.00039999999999999996;54.19999999999999;0.0;0.06599999999999999;15.399999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.66599999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-03-24;39.0;6.0;4.143;4.0;1.0;0.5710000000000001;0.237;0.036000000000000004;0.025;0.024;0.006;0.003;0.0;0;0;0;0;0;0;0;0;82.0;794.0;0.005;0.0;59.0;0.0;0.07;14.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.48;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;36.39999999999999;3.7999999999999994;3.656999999999999;3.7999999999999994;0.5999999999999999;0.4855999999999999;0.22099999999999995;0.022799999999999997;0.022199999999999998;0.022799999999999994;0.003599999999999999;0.0027999999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.39999999999998;814.3999999999999;0.004999999999999999;0.0005999999999999998;61.79999999999999;0.0;0.06059999999999999;16.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.22199999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-03-25;39.0;0.0;3.571;5.0;1.0;0.5710000000000001;0.237;0.0;0.022;0.03;0.006;0.003;0.0;0;0;0;0;0;0;0;0;126.0;920.0;0.006;0.001;70.0;0.0;0.051;19.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.41;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;40.599999999999994;4.199999999999999;3.8283999999999994;4.3999999999999995;0.5999999999999999;0.5426;0.24639999999999995;0.025199999999999997;0.023199999999999995;0.026399999999999993;0.003599999999999999;0.002999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.19999999999999;905.5999999999999;0.005599999999999999;0.0006;68.79999999999998;0.0;0.05699999999999999;17.959999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.77799999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-03-26;44.0;5.0;3.857;5.0;0.0;0.5710000000000001;0.267;0.03;0.023;0.03;0.0;0.003;0.0;0;0;0;0;0;0;0;0;106.0;1026.0;0.006;0.001;80.0;0.0;0.048;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.26;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;43.599999999999994;2.9999999999999996;3.771399999999999;4.799999999999999;0.3999999999999999;0.5426;0.26459999999999995;0.017999999999999995;0.022799999999999994;0.028799999999999992;0.0023999999999999994;0.002999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.59999999999998;1000.1999999999998;0.006199999999999999;0.0006;75.99999999999999;0.00019999999999999996;0.051;20.419999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.334;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-03-27;48.0;4.0;4.0;5.0;0.0;0.5710000000000001;0.29100000000000004;0.024;0.024;0.03;0.0;0.003;0.0;0;0;0;0;0;0;0;0;50.0;1076.0;0.006999999999999999;0.0;82.0;0.0;0.049;20.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.26;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;45.39999999999999;1.7999999999999998;3.5427999999999993;4.999999999999999;0.19999999999999996;0.5142;0.2754;0.010799999999999997;0.021399999999999995;0.029999999999999992;0.0011999999999999997;0.002999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.79999999999998;1108.9999999999998;0.006799999999999999;0.0007999999999999998;84.79999999999998;0.0003999999999999999;0.04279999999999999;24.439999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.88999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-03-28;48.0;0.0;3.286;5.0;0.0;0.429;0.29100000000000004;0.0;0.02;0.03;0.0;0.003;0.0;0;0;0;0;0;0;0;0;109.0;1185.0;0.006999999999999999;0.001;89.0;0.001;0.037000000000000005;27.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.26;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;47.39999999999999;1.9999999999999996;3.2857999999999996;4.999999999999999;0.0;0.45719999999999994;0.28759999999999997;0.011999999999999997;0.019799999999999998;0.029999999999999992;0.0;0.0027999999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.39999999999998;1245.3999999999999;0.007599999999999998;0.0009999999999999998;96.19999999999999;0.0006;0.036199999999999996;31.639999999999993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.25999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-03-29;48.0;0.0;3.0;5.0;0.0;0.429;0.29100000000000004;0.0;0.018000000000000002;0.03;0.0;0.003;0.0;0;0;0;0;0;0;0;0;153.0;1338.0;0.008;0.001;103.0;0.001;0.029;34.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.26;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;48.8;1.3999999999999997;2.8571999999999997;4.999999999999999;0.0;0.37159999999999993;0.29619999999999996;0.008399999999999998;0.0172;0.029999999999999992;0.0;0.0023999999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.59999999999997;1391.9999999999998;0.008599999999999998;0.0009999999999999998;107.79999999999998;0.0007999999999999999;0.028999999999999995;43.599999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.81599999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-03-30;49.0;1.0;2.286;5.0;0.0;0.28600000000000003;0.298;0.006;0.014;0.03;0.0;0.002;0.0;0;0;0;0;0;0;0;0;264.0;1602.0;0.01;0.002;127.0;0.001;0.018000000000000002;55.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.26;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;49.99999999999999;1.1999999999999997;2.4858;5.199999999999999;0.19999999999999996;0.286;0.3035999999999999;0.007199999999999999;0.015;0.031199999999999995;0.0011999999999999997;0.0019999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.99999999999997;1557.9999999999995;0.0096;0.0012;119.59999999999998;0.0009999999999999998;0.022199999999999998;52.65999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.37199999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-03-31;51.0;2.0;1.714;5.0;0.0;0.14300000000000002;0.31;0.012;0.01;0.03;0.0;0.001;0.0;0;0;0;0;0;0;0;0;157.0;1759.0;0.011;0.001;138.0;0.001;0.012;80.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;51.599999999999994;1.5999999999999996;2.1713999999999998;5.399999999999999;0.19999999999999996;0.22879999999999998;0.31339999999999996;0.009599999999999997;0.012999999999999998;0.0324;0.0011999999999999997;0.0015999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;185.59999999999997;1743.5999999999995;0.010799999999999997;0.0011999999999999997;132.79999999999998;0.0009999999999999998;0.016999999999999998;65.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.928;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-01;54.0;3.0;2.143;6.0;1.0;0.14300000000000002;0.328;0.018000000000000002;0.013;0.036000000000000004;0.006;0.001;0.0;0;0;0;0;0;0;0;0;147.0;1906.0;0.012;0.001;141.0;0.001;0.015;65.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;54.19999999999999;2.5999999999999996;1.9427999999999996;5.599999999999999;0.19999999999999998;0.17159999999999997;0.32919999999999994;0.015599999999999998;0.0116;0.0336;0.0012;0.0011999999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;241.79999999999995;1985.3999999999996;0.012199999999999997;0.0015999999999999996;154.2;0.0009999999999999998;0.012999999999999998;81.07999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.484;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-02;56.0;2.0;1.714;6.0;0.0;0.14300000000000002;0.34;0.012;0.01;0.036000000000000004;0.0;0.001;0.0;0;0;0;0;0;0;0;0;207.0;2113.0;0.013;0.001;155.0;0.001;0.011;90.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;58.39999999999999;4.199999999999999;2.1141999999999994;6.199999999999999;0.5999999999999999;0.2002;0.3545999999999999;0.025399999999999995;0.012599999999999997;0.037399999999999996;0.003599999999999999;0.0013999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;262.4;2247.7999999999997;0.013799999999999996;0.0015999999999999996;178.2;0.0009999999999999998;0.011999999999999997;85.67999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.03999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-03;61.0;5.0;1.857;6.0;0.0;0.14300000000000002;0.37;0.03;0.011;0.036000000000000004;0.0;0.001;0.0;0;0;0;0;0;0;0;0;434.0;2547.0;0.015;0.003;210.0;0.001;0.009000000000000001;113.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;65.79999999999998;7.399999999999999;2.9141999999999992;6.999999999999998;0.7999999999999998;0.2858;0.3993999999999999;0.04479999999999999;0.017599999999999998;0.04239999999999999;0.004799999999999999;0.0017999999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;370.19999999999993;2617.9999999999995;0.015999999999999997;0.0021999999999999997;215.59999999999997;0.0011999999999999997;0.013199999999999998;80.95999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.03999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-04;70.0;9.0;3.143;8.0;2.0;0.429;0.425;0.055;0.019;0.049;0.012;0.003;0.0;0;0;0;0;0;0;0;0;367.0;2914.0;0.018000000000000002;0.002;247.0;0.001;0.013;78.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;79.59999999999998;13.799999999999997;4.599799999999999;8.2;1.1999999999999997;0.4571999999999999;0.4831999999999999;0.08379999999999999;0.02779999999999999;0.04979999999999999;0.007199999999999999;0.0027999999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;499.1999999999999;3117.1999999999994;0.018999999999999996;0.002999999999999999;267.4;0.0013999999999999998;0.015399999999999997;75.35999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.03999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-05;88.0;18.0;5.714;9.0;1.0;0.5710000000000001;0.534;0.109;0.035;0.055;0.006;0.003;0.0;0;0;0;0;0;0;0;0;696.0;3610.0;0.022;0.004;325.0;0.002;0.018000000000000002;56.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;101.19999999999999;21.599999999999994;7.485599999999998;10.399999999999999;2.1999999999999993;0.7713999999999999;0.6143999999999998;0.13119999999999998;0.045399999999999996;0.06319999999999999;0.013199999999999996;0.004599999999999999;0.5459999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;653.9999999999999;3771.199999999999;0.022999999999999996;0.004;339.99999999999994;0.0017999999999999995;0.019399999999999997;63.69999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.03999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-06;123.0;35.0;10.571;12.0;3.0;1.0;0.747;0.213;0.064;0.073;0.018000000000000002;0.006;0.0;0;0;0;0;0;0;0;0;792.0;4402.0;0.027000000000000003;0.005;400.0;0.002;0.026;37.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;132.59999999999997;31.399999999999995;11.799999999999997;13.199999999999998;2.7999999999999994;1.1427999999999998;0.8051999999999999;0.19079999999999997;0.07159999999999998;0.0802;0.016799999999999995;0.006799999999999999;1.1019999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;786.5999999999999;4557.799999999999;0.0278;0.004799999999999999;428.59999999999997;0.0023999999999999994;0.024799999999999996;46.65999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.03999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-07;164.0;41.0;16.143;17.0;5.0;1.714;0.996;0.249;0.098;0.103;0.03;0.01;2.73;0;0;0;0;0;0;0;0;981.0;5383.0;0.033;0.006;518.0;0.003;0.031;32.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;184.59999999999997;51.999999999999986;18.999999999999996;15.799999999999997;2.5999999999999996;1.4855999999999996;1.1209999999999998;0.3157999999999999;0.11539999999999997;0.09599999999999997;0.015599999999999996;0.008799999999999999;1.6639999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;949.9999999999998;5507.799999999999;0.0336;0.005799999999999999;537.8;0.0031999999999999993;0.031999999999999994;34.99999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.03999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-08;218.0;54.0;23.429;20.0;3.0;2.0;1.324;0.328;0.142;0.121;0.018000000000000002;0.012;2.78;0;0;0;0;0;0;0;0;1097.0;6480.0;0.039;0.006999999999999999;653.0;0.004;0.036000000000000004;27.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;251.79999999999995;67.19999999999999;28.228599999999993;19.399999999999995;3.599999999999999;1.9713999999999996;1.5291999999999997;0.4081999999999999;0.17139999999999994;0.11779999999999996;0.021599999999999998;0.011799999999999998;2.2059999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;940.5999999999998;6448.4;0.0392;0.0058;637.5999999999999;0.0037999999999999996;0.040999999999999995;26.799999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.77999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-09;330.0;112.0;39.143;21.0;1.0;2.143;2.004;0.68;0.238;0.128;0.006;0.013;2.81;0;0;0;0;0;0;0;0;1184.0;7664.0;0.047;0.006999999999999999;793.0;0.005;0.049;20.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;323.5999999999999;71.79999999999998;37.88579999999999;22.999999999999996;3.599999999999999;2.3999999999999995;1.9651999999999996;0.43599999999999994;0.22999999999999998;0.13959999999999995;0.021599999999999994;0.014399999999999996;2.7279999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1050.1999999999998;7498.5999999999985;0.04559999999999999;0.006399999999999998;750.1999999999998;0.004599999999999999;0.047999999999999994;22.519999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.076;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-10;424.0;94.0;51.857;27.0;6.0;3.0;2.575;0.5710000000000001;0.315;0.16399999999999998;0.036000000000000004;0.018000000000000002;2.71;0;0;0;0;0;0;0;0;649.0;8313.0;0.05;0.004;824.0;0.005;0.063;15.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.74;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;414.99999999999994;91.39999999999998;49.88579999999999;26.39999999999999;3.3999999999999995;2.771399999999999;2.5201999999999996;0.5549999999999999;0.30279999999999996;0.16019999999999995;0.020399999999999998;0.0168;2.7039999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1167.9999999999998;8666.599999999999;0.052599999999999994;0.007199999999999998;864.1999999999998;0.0053999999999999986;0.05579999999999999;18.959999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.37199999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-11;482.0;58.0;58.857;30.0;3.0;3.143;2.927;0.35200000000000004;0.35700000000000004;0.182;0.018000000000000002;0.019;2.61;0;0;0;0;0;0;0;0;1340.0;9653.0;0.059;0.008;963.0;0.006;0.061;16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;531.9999999999999;116.99999999999997;64.62859999999998;30.199999999999996;3.7999999999999994;3.1427999999999994;3.2305999999999995;0.7103999999999999;0.3923999999999999;0.18339999999999995;0.022799999999999997;0.018999999999999996;2.662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1329.5999999999997;9996.199999999997;0.06079999999999999;0.008199999999999999;982.9999999999998;0.006199999999999999;0.0642;15.939999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.66799999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-04-12;621.0;139.0;76.143;34.0;4.0;3.571;3.771;0.8440000000000001;0.462;0.206;0.024;0.022;2.61;0;0;0;0;0;0;0;0;1570.0;11223.0;0.068;0.01;1088.0;0.006999999999999999;0.07;14.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.52;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;668.3999999999999;136.39999999999998;81.02859999999998;35.19999999999999;4.999999999999999;3.542799999999999;4.058799999999999;0.8281999999999998;0.4919999999999999;0.21359999999999996;0.030199999999999994;0.021399999999999995;2.603999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1440.7999999999997;11436.999999999998;0.06939999999999999;0.008999999999999998;1095.3999999999996;0.006799999999999999;0.07219999999999999;14.119999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.96399999999997;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
