date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality
2021-01-04;516929.0;910.0;978.429;7650.0;24.0;24.429000000000002;3138.812;5.526;5.941;46.451;0.146;0.14800000000000002;0.84;0;0;0;0;0;0;0;0;10925.0;3268063.0;19.844;0.066;12389.0;0.075;0.079;12.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-05;517920.0;991.0;951.2860000000001;7670.0;20.0;23.0;3144.829;6.017;5.776;46.573;0.121;0.14;0.86;0;0;0;0;0;0;0;0;14462.0;3282525.0;19.932000000000002;0.08800000000000001;12371.0;0.075;0.077;13.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-06;518898.0;978.0;914.571;7687.0;17.0;22.285999999999998;3150.768;5.938;5.553;46.676;0.10300000000000001;0.135;0.86;0;0;0;0;0;0;0;0;15544.0;3298069.0;20.026;0.094;12416.0;0.075;0.07400000000000001;13.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-07;519905.0;1007.0;913.571;7718.0;31.0;22.714000000000002;3156.882;6.115;5.547000000000001;46.864;0.188;0.138;0.88;0;0;0;0;0;0;0;0;15381.0;3313450.0;20.119;0.09300000000000001;12720.0;0.077;0.07200000000000001;13.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-08;520690.0;785.0;884.2860000000001;7734.0;16.0;22.570999999999998;3161.6490000000003;4.7669999999999995;5.369;46.961000000000006;0.09699999999999999;0.13699999999999998;0.88;0;0;0;0;0;0;0;0;15381.0;3328831.0;20.213;0.09300000000000001;13188.0;0.08;0.067;14.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-09;521382.0;692.0;885.429;7756.0;22.0;22.429000000000002;3165.8509999999997;4.202;5.376;47.095;0.134;0.136;0.9;0;0;0;0;0;0;0;0;12908.0;3341739.0;20.291;0.078;13647.0;0.083;0.065;15.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-10;522453.0;1071.0;919.143;7781.0;25.0;22.143;3172.3540000000003;6.502999999999999;5.581;47.247;0.152;0.134;0.91;0;0;0;0;0;0;0;0;12920.0;3354659.0;20.37;0.078;13932.0;0.085;0.066;15.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-11;523302.0;849.0;910.429;7803.0;22.0;21.857;3177.509;5.155;5.528;47.38;0.134;0.133;0.88;0;0;0;0;0;0;0;0;14097.0;3368756.0;20.455;0.086;14385.0;0.087;0.063;15.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-12;524020.0;718.0;871.429;7819.0;16.0;21.285999999999998;3181.869;4.36;5.291;47.477;0.09699999999999999;0.129;0.85;0;0;0;0;0;0;0;0;14363.0;3383119.0;20.541999999999998;0.087;14371.0;0.087;0.061;16.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-13;524910.0;890.0;858.857;7833.0;14.0;20.857;3187.2729999999997;5.404;5.215;47.562;0.085;0.127;0.85;0;0;0;0;0;0;0;0;15727.0;3398846.0;20.638;0.095;14397.0;0.087;0.06;16.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-14;525723.0;813.0;831.143;7849.0;16.0;18.714000000000002;3192.2090000000003;4.937;5.047;47.659;0.09699999999999999;0.114;0.84;0;0;0;0;0;0;0;0;16608.0;3415454.0;20.739;0.10099999999999999;14572.0;0.08800000000000001;0.057;17.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-15;526485.0;762.0;827.857;7862.0;13.0;18.285999999999998;3196.836;4.627;5.027;47.738;0.079;0.111;0.83;0;0;0;0;0;0;0;0;13678.0;3429132.0;20.822;0.083;14329.0;0.087;0.057999999999999996;17.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-16;527063.0;578.0;811.571;7883.0;21.0;18.143;3200.3459999999995;3.51;4.928;47.86600000000001;0.128;0.11;0.82;0;0;0;0;0;0;0;0;12215.0;3441347.0;20.896;0.07400000000000001;14230.0;0.086;0.057;17.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-17;527632.0;569.0;739.857;7906.0;23.0;17.857;3203.801;3.455;4.492;48.006;0.14;0.10800000000000001;0.8;0;0;0;0;0;0;0;0;13446.0;3454793.0;20.978;0.08199999999999999;14305.0;0.087;0.052000000000000005;19.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-18;528329.0;697.0;718.143;7922.0;16.0;17.0;3208.033;4.232;4.361000000000001;48.103;0.09699999999999999;0.10300000000000001;0.81;0;0;0;0;0;0;0;0;12707.0;3467500.0;21.055;0.077;14106.0;0.086;0.051;19.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-19;529031.0;702.0;715.857;7942.0;20.0;17.570999999999998;3212.296;4.263;4.3469999999999995;48.224;0.121;0.107;0.8;0;0;0;0;0;0;0;0;15097.0;3482597.0;21.146;0.092;14211.0;0.086;0.05;19.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-20;529687.0;656.0;682.429;7950.0;8.0;16.714000000000002;3216.2790000000005;3.983;4.144;48.273;0.049;0.10099999999999999;0.79;0;0;0;0;0;0;0;0;15410.0;3498007.0;21.24;0.094;14166.0;0.086;0.048;20.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-21;530271.0;584.0;649.714;7966.0;16.0;16.714000000000002;3219.825;3.5460000000000003;3.945;48.37;0.09699999999999999;0.10099999999999999;0.79;0;0;0;0;0;0;0;0;14761.0;3512768.0;21.33;0.09;13902.0;0.084;0.047;21.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-22;530890.0;619.0;629.286;7981.0;15.0;17.0;3223.5840000000003;3.759;3.821;48.461000000000006;0.091;0.10300000000000001;0.8;0;0;0;0;0;0;0;0;14846.0;3527614.0;21.42;0.09;14069.0;0.085;0.045;22.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-23;531326.0;436.0;609.0;8003.0;22.0;17.143;3226.2309999999998;2.647;3.698;48.595;0.134;0.10400000000000001;0.8;0;0;0;0;0;0;0;0;11115.0;3538729.0;21.487;0.067;13912.0;0.084;0.044000000000000004;22.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-24;531799.0;473.0;595.286;8023.0;20.0;16.714000000000002;3229.103;2.872;3.615;48.716;0.121;0.10099999999999999;0.8;0;0;0;0;0;0;0;0;14169.0;3552898.0;21.573;0.086;14015.0;0.085;0.042;23.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-25;532401.0;602.0;581.714;8041.0;18.0;17.0;3232.758;3.655;3.532;48.825;0.109;0.10300000000000001;0.8;0;0;0;0;0;0;0;0;14829.0;3567727.0;21.663;0.09;14318.0;0.087;0.040999999999999995;24.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-26;532916.0;515.0;555.0;8055.0;14.0;16.143;3235.886;3.127;3.37;48.91;0.085;0.098;0.79;0;0;0;0;0;0;0;0;14401.0;3582128.0;21.750999999999998;0.087;14219.0;0.086;0.039;25.6;0.0;0.0;0;0;0;0.0;0.0;0;0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-27;533444.0;528.0;536.714;8072.0;17.0;17.429000000000002;3239.092;3.2060000000000004;3.259;49.013000000000005;0.10300000000000001;0.106;0.78;0;0;0;0;0;0;0;0;15720.0;3597848.0;21.846;0.095;14263.0;0.087;0.038;26.6;26.0;26.0;0;26.0;26.0;0.0;0.0;0;0.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-28;533953.0;509.0;526.0;8087.0;15.0;17.285999999999998;3242.1820000000002;3.091;3.194;49.105;0.091;0.105;0.78;0;0;0;0;0;0;0;0;14830.0;3612678.0;21.936;0.09;14273.0;0.087;0.037000000000000005;27.1;567.0;567.0;0;541.0;284.0;0.0;0.0;0;2.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-29;534407.0;454.0;502.42900000000003;8094.0;7.0;16.143;3244.9390000000003;2.7569999999999997;3.051;49.147;0.043;0.098;0.79;0;0;0;0;0;0;0;0;12075.0;3624753.0;22.01;0.073;13877.0;0.084;0.036000000000000004;27.6;0;0;0;0;1209.0;0;0;0;7.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-30;534770.0;363.0;492.0;8111.0;17.0;15.429;3247.143;2.204;2.987;49.25;0.10300000000000001;0.094;0.8;0;0;0;0;0;0;0;0;12084.0;3636837.0;22.083000000000002;0.073;14015.0;0.085;0.035;28.5;0;0;0;0;1671.0;0;0;0;10.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-31;535139.0;369.0;477.14300000000003;8127.0;16.0;14.857000000000001;3249.384;2.241;2.897;49.347;0.09699999999999999;0.09;0.81;0;0;0;0;0;0;0;0;12225.0;3649062.0;22.156999999999996;0.07400000000000001;13738.0;0.083;0.035;28.8;0;0;0;0;1949.0;0;0;0;12.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-01;535582.0;443.0;454.42900000000003;8137.0;10.0;13.714;3252.074;2.69;2.759;49.408;0.061;0.083;0.82;0;0;0;0;0;0;0;0;12475.0;3661537.0;22.233;0.076;13401.0;0.081;0.034;29.5;0;0;0;0;2134.0;0;0;0;13.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-02;536107.0;525.0;455.85699999999997;8149.0;12.0;13.429;3255.261;3.188;2.7680000000000002;49.481;0.073;0.08199999999999999;0.84;0;0;0;0;0;0;0;0;14452.0;3675989.0;22.320999999999998;0.08800000000000001;13409.0;0.081;0.034;29.4;0;0;0;0;2266.0;0;0;0;14.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-03;536545.0;438.0;443.0;8162.0;13.0;12.857000000000001;3257.921;2.66;2.69;49.56;0.079;0.078;0.84;0;0;0;0;0;0;0;0;14985.0;3690974.0;22.412;0.091;13304.0;0.081;0.033;30.0;0;0;0;0;2700.0;0;0;0;16.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-04;537030.0;485.0;439.57099999999997;8175.0;13.0;12.571;3260.866;2.945;2.6689999999999996;49.638999999999996;0.079;0.076;0.84;0;0;0;0;0;0;0;0;15273.0;3706247.0;22.504;0.09300000000000001;13367.0;0.081;0.033;30.4;0;0;0;0;3059.0;0;0;0;19.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-05;537465.0;435.0;436.85699999999997;8182.0;7.0;12.571;3263.507;2.641;2.653;49.681000000000004;0.043;0.076;0.83;0;0;0;0;0;0;0;0;15566.0;3721813.0;22.599;0.095;13866.0;0.084;0.032;31.7;0;0;0;0;3059.0;0;0;0;19.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-06;537770.0;305.0;428.57099999999997;8190.0;8.0;11.286;3265.3590000000004;1.8519999999999999;2.602;49.73;0.049;0.069;0.81;0;0;0;0;0;0;0;0;12135.0;3733948.0;22.673000000000002;0.07400000000000001;13873.0;0.084;0.031;32.4;0;0;0;0;3059.0;0;0;0;19.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-07;538062.0;292.0;417.57099999999997;8205.0;15.0;11.142999999999999;3267.132;1.7730000000000001;2.536;49.821000000000005;0.091;0.068;0.8;0;0;0;0;0;0;0;0;12135.0;3746083.0;22.746;0.07400000000000001;13860.0;0.084;0.03;33.2;31160.0;31160.0;0;0;3059.0;0.02;0.02;0;19.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-08;538378.0;316.0;399.42900000000003;8221.0;16.0;12.0;3269.051;1.919;2.425;49.918;0.09699999999999999;0.073;0.8;0;0;0;0;0;0;0;0;13762.0;3759845.0;22.83;0.084;14044.0;0.085;0.027999999999999997;35.2;0;0;0;0;13205.0;0;0;0;80.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-09;538765.0;387.0;379.714;8229.0;8.0;11.429;3271.401;2.35;2.306;49.967;0.049;0.069;0.83;0;0;0;0;0;0;0;0;14468.0;3774313.0;22.918000000000003;0.08800000000000001;14046.0;0.085;0.027000000000000003;37.0;179318.0;179318.0;0;0;23351.0;0.11;0.11;0;142.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-10;539153.0;388.0;372.57099999999997;8239.0;10.0;11.0;3273.757;2.356;2.262;50.028;0.061;0.067;0.86;0;0;0;0;0;0;0;0;14999.0;3789312.0;23.009;0.091;14048.0;0.085;0.027000000000000003;37.7;337769.0;337769.0;0;158451.0;45549.0;0.21;0.21;0;277.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-11;539531.0;378.0;357.286;8248.0;9.0;10.429;3276.052;2.295;2.169;50.082;0.055;0.063;0.89;0;0;0;0;0;0;0;0;15776.0;3805088.0;23.105;0.096;14120.0;0.086;0.025;39.5;0;0;0;0;64108.0;0;0;0;389.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-12;539975.0;444.0;358.57099999999997;8253.0;5.0;10.142999999999999;3278.748;2.696;2.177;50.113;0.03;0.062;0.93;0;0;0;0;0;0;0;0;14328.0;3819416.0;23.191999999999997;0.087;13943.0;0.085;0.026000000000000002;38.9;0;0;0;0;82667.0;0;0;0;502.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-13;540266.0;291.0;356.57099999999997;8266.0;13.0;10.857000000000001;3280.515;1.767;2.165;50.191;0.079;0.066;0.94;0;0;0;0;0;0;0;0;12871.0;3832287.0;23.27;0.078;14048.0;0.085;0.025;39.4;736680.0;736680.0;0;0;101226.0;0.45;0.45;0;615.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-14;540592.0;326.0;361.42900000000003;8274.0;8.0;9.857000000000001;3282.495;1.979;2.195;50.24;0.049;0.06;0.96;0;0;0;0;0;0;0;0;12900.0;3845187.0;23.348000000000003;0.078;14158.0;0.086;0.026000000000000002;39.2;906033.0;906033.0;0;169353.0;124982.0;0.55;0.55;0;759.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-15;541038.0;446.0;380.0;8285.0;11.0;9.142999999999999;3285.203;2.708;2.307;50.306999999999995;0.067;0.055999999999999994;0.98;0;0;0;0;0;0;0;0;14138.0;3859325.0;23.434;0.086;14211.0;0.086;0.027000000000000003;37.4;1132711.0;1132711.0;0;226678.0;146782.0;0.69;0.69;0;891.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-16;541434.0;396.0;381.286;8298.0;13.0;9.857000000000001;3287.607;2.405;2.315;50.386;0.079;0.06;0.98;0;0;0;0;0;0;0;0;14788.0;3874113.0;23.524;0.09;14257.0;0.087;0.027000000000000003;37.4;1359613.0;1359613.0;0;226902.0;168614.0;0.83;0.83;0;1024.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-17;541877.0;443.0;389.14300000000003;8314.0;16.0;10.714;3290.297;2.69;2.363;50.483000000000004;0.09699999999999999;0.065;0.98;0;0;0;0;0;0;0;0;16612.0;3890725.0;23.625;0.10099999999999999;14488.0;0.08800000000000001;0.027000000000000003;37.2;1586368.0;1586368.0;0;226755.0;178371.0;0.96;0.96;0;1083.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-18;542268.0;391.0;391.0;8329.0;15.0;11.571;3292.671;2.374;2.374;50.574;0.091;0.07;0.98;0;0;0;0;0;0;0;0;14603.0;3905328.0;23.713;0.08900000000000001;14320.0;0.087;0.027000000000000003;36.6;1848313.0;1848313.0;0;261945.0;196796.0;1.12;1.12;0;1195.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-19;542674.0;406.0;385.57099999999997;8337.0;8.0;12.0;3295.137;2.465;2.3409999999999997;50.623000000000005;0.049;0.073;0.99;0;0;0;0;0;0;0;0;14232.0;3919560.0;23.8;0.086;14306.0;0.087;0.027000000000000003;37.1;0;0;0;0;194555.0;0;0;0;1181.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-20;543024.0;350.0;394.0;8342.0;5.0;10.857000000000001;3297.262;2.125;2.392;50.653;0.03;0.066;0.99;0;0;0;0;0;0;0;0;11148.0;3930708.0;23.866999999999997;0.068;14060.0;0.085;0.027999999999999997;35.7;2082877.0;2082877.0;0;0;192314.0;1.26;1.26;0;1168.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-21;543351.0;327.0;394.14300000000003;8349.0;7.0;10.714;3299.2470000000003;1.986;2.3930000000000002;50.695;0.043;0.065;0.99;0;0;0;0;0;0;0;0;14036.0;3944744.0;23.953000000000003;0.085;14222.0;0.086;0.027999999999999997;36.1;0;0;0;0;184212.0;0;0;0;1119.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-22;543717.0;366.0;382.714;8356.0;7.0;10.142999999999999;3301.47;2.222;2.324;50.738;0.043;0.062;0.98;0;0;0;0;0;0;0;0;11103.0;3955847.0;24.02;0.067;13789.0;0.084;0.027999999999999997;36.0;2308157.0;2308157.0;0;0;167921.0;1.4;1.4;0;1020.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-23;544116.0;399.0;383.14300000000003;8374.0;18.0;10.857000000000001;3303.8920000000003;2.423;2.326;50.847;0.109;0.066;1.0;0;0;0;0;0;0;0;0;12748.0;3968595.0;24.096999999999998;0.077;13497.0;0.08199999999999999;0.027999999999999997;35.2;2491053.0;2491053.0;0;182896.0;161634.0;1.51;1.51;0;981.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-24;544544.0;428.0;381.0;8379.0;5.0;9.286;3306.491;2.5989999999999998;2.313;50.878;0.03;0.055999999999999994;1.03;0;0;0;0;0;0;0;0;16152.0;3984747.0;24.195999999999998;0.098;13432.0;0.08199999999999999;0.027999999999999997;35.3;2673038.0;2673038.0;0;181985.0;155239.0;1.62;1.62;0;943.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-25;544954.0;410.0;383.714;8384.0;5.0;7.857;3308.9809999999998;2.49;2.33;50.908;0.03;0.048;1.07;0;0;0;0;0;0;0;0;15560.0;4000307.0;24.29;0.094;13568.0;0.08199999999999999;0.027999999999999997;35.4;2850940.0;2850940.0;0;177902.0;143232.0;1.73;1.73;0;870.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-26;545424.0;470.0;392.85699999999997;8395.0;11.0;8.286;3311.835;2.8539999999999996;2.385;50.975;0.067;0.05;1.12;0;0;0;0;0;0;0;0;15032.0;4015339.0;24.381;0.091;13683.0;0.083;0.028999999999999998;34.8;0;0;0;0;136037.0;0;0;0;826.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-27;545831.0;407.0;401.0;8400.0;5.0;8.286;3314.3059999999996;2.471;2.435;51.005;0.03;0.05;1.15;0;0;0;0;0;0;0;0;12348.0;4027687.0;24.456;0.075;13854.0;0.084;0.028999999999999998;34.5;2984773.0;2984773.0;0;0;128842.0;1.81;1.81;0;782.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-02-28;546216.0;385.0;409.286;8408.0;8.0;8.429;3316.6440000000002;2.338;2.485;51.053999999999995;0.049;0.051;1.18;0;0;0;0;0;0;0;0;13411.0;4041098.0;24.538;0.081;13765.0;0.084;0.03;33.6;3110525.0;3110525.0;0;125752.0;130715.0;1.89;1.89;0;794.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-03-01;546801.0;585.0;440.57099999999997;8416.0;8.0;8.571;3320.196;3.552;2.675;51.102;0.049;0.052000000000000005;1.21;0;0;0;0;0;0;0;0;13570.0;4054668.0;24.62;0.08199999999999999;14117.0;0.086;0.031;32.0;0;0;0;0;131123.0;0;0;0;796.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-03-02;547316.0;515.0;457.14300000000003;8423.0;7.0;7.0;3323.323;3.127;2.7760000000000002;51.145;0.043;0.043;1.22;0;0;0;0;0;0;0;0;15325.0;4069993.0;24.713;0.09300000000000001;14485.0;0.08800000000000001;0.032;31.7;3341505.0;3341505.0;0;0;121493.0;2.03;2.03;0;738.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-03-03;547930.0;614.0;483.714;8428.0;5.0;7.0;3327.051;3.728;2.937;51.175;0.03;0.043;1.26;0;0;0;0;0;0;0;0;16414.0;4086407.0;24.813000000000002;0.1;14523.0;0.08800000000000001;0.033;30.0;0;0;0;0;112614.0;0;0;0;684.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
